refs,hyps,same_indices,random_indices,same_index_bleu1,different_index_bleu1,same_index_bleu2,different_index_bleu2,same_index_bleu3,different_index_bleu3,same_index_bleu4,different_index_bleu4,same_index_rouge,different_index_rouge,same_index_bert,different_index_bert,same_index_bleurt,different_index_bleurt
im osten und süden muss zu beginn der nacht örtlich mit starkregen und hagel gerechnet werden .,"{'14August_2011_Sunday_tagesschau-3232', 'im osten und süden zu beginn der nacht noch teilweise kräftiger regen und örtlich auch hagel .'}","(224, 224)","[382, 351]",70.58823529411764,19.999999999999996,51.44957554275266,0.0,41.32797329718274,0.0,31.689002674537868,0.0,64.70588235289118,14.704632384121577,84.53401327133179,62.25077509880066,0.695244312286377,0.17154739797115326
im südosten ist es heute nacht trocken sonst regnet es zeitweise in der nordhälfte teilweise kräftig .,"{'22February_2010_Monday_tagesschau-3246', 'im norden und nordosten bleibt es heute nacht meist trocken sonst regnet es zeitweise im norden und osten zum teil ergiebig .'}","(225, 225)","[629, 118]",45.45454545454545,24.999999999999996,36.037498507822356,0.0,29.615092275387507,0.0,22.866722231574908,0.0,49.675470728034696,24.999999999950003,81.3877522945404,69.50429081916809,0.5986725687980652,0.29774558544158936
ganz im norden fällt hier und da schnee .,"{'22February_2010_Monday_tagesschau-3247', 'an der nordsee kann es auch schneien .'}","(226, 226)","[40, 337]",11.031211282307444,8.067401742967988,0.0,0.0,0.0,0.0,0.0,0.0,11.684125705039227,10.155316606925242,72.06430435180664,69.129878282547,0.5447878241539001,0.2675396203994751
in der nacht ist es meist klar oder nur leicht bewölkt besonders in den flussniederungen in der mitte und des südens wabern wieder ein paar nebelfelder .,"{'heute nacht ist es verbreitet klar oder nur leicht bewölkt vor allem in einigen regionen bildet sich nebel vor allem in der mitte und im süden nebel .', '22September_2010_Wednesday_tagesschau-3258'}","(227, 227)","[15, 62]",49.99999999999999,21.052631578947366,40.82482904638629,0.0,33.755319058958186,0.0,26.064654620515448,0.0,50.87546535361527,23.40989399286363,81.82963132858276,68.9043939113617,0.5123208165168762,0.24261172115802765
und nun die wettervorhersage für morgen freitag den achtundzwanzigsten august .,"{'27August_2009_Thursday_tagesschau-3267', 'und nun die wettervorhersage für morgen freitag den achtundzwanzigsten august .'}","(228, 228)","[381, 394]",100.00000000000004,23.884377019126312,100.00000000000004,15.635995088144288,100.00000000000004,11.045387510178058,100.00000000000004,0.0,99.99999999994999,21.978021978003284,100.0,75.23109316825867,0.9772857427597046,0.43931204080581665
von schottland zieht ein tief nach norwegen .,"{'27August_2009_Thursday_tagesschau-3268', 'von schottland nähert sich aber wieder ein atlantischer tiefausläufer .'}","(229, 229)","[408, 150]",40.0,30.000000000000004,21.081851067789188,25.819888974716118,0.0,20.274006651911343,0.0,0.0,43.386243386177036,31.40543666853519,79.42007780075073,74.92446899414062,0.2734999656677246,0.279583603143692
seine kaltfront erreicht morgen auch deutschland inklusive wolken .,"{'27August_2009_Thursday_tagesschau-3269', 'das kräftige tief das sich zur nordsee verlagert sorgt dafür dass weiter kalte luft zu uns strömt .'}","(230, 230)","[348, 501]",5.555555555555555,3.344358556104022,0.0,0.0,0.0,0.0,0.0,0.0,6.17283950611358,5.0505050505124585,68.20588111877441,62.81166672706604,0.2410491406917572,0.2285829782485962
das hoch über skandinavien verlagert sich ein wenig nach osten .,"{'das hoch über skandinavien macht sich morgen im norden und westen deutschlands bemerkbar .', '15March_2011_Tuesday_tagesschau-3322'}","(231, 231)","[262, 614]",42.85714285714285,11.111111111111109,31.448545101657547,0.0,25.449736428999685,0.0,19.67497981115564,0.0,46.67484662569982,12.380952380883322,79.1282057762146,63.56850862503052,0.4210497736930847,0.2852560877799988
in einem streifen vom emsland bis zur lausitz sind dichte wolken unterwegs sonst ist es teils klar teils locker bewölkt .,"{'von der ems bis zur lausitz ziehen dünne schleierwolkenfelder durch sonst ist es teils klar teils locker bewölkt .', '15March_2011_Tuesday_tagesschau-3325'}","(232, 232)","[327, 538]",56.84763955277427,3.232398928813502,53.31658952953713,0.0,49.379898538557754,0.0,44.8995160222747,0.0,59.70223325058104,10.613437195724833,85.74106097221375,68.16357970237732,0.6332347393035889,0.10884486883878708
aber im laufe der nacht wird es zunehmend wolkiger .,"{'aber die nacht wird schon noch ein bisschen wolkiger .', '15March_2011_Tuesday_tagesschau-3326'}","(233, 233)","[631, 307]",49.99999999999999,13.333333333333334,33.333333333333336,0.0,0.0,0.0,0.0,0.0,49.99999999995,13.760418368958119,82.47029781341553,64.99263048171997,0.6615217328071594,0.18636755645275116
das kräftige mittelmeertief dehnt seinen einfluss weiter nach norden aus und sorgt morgen in fast ganz deutschland für einen wolkenverhangenen himmel .,"{'das tief das sich vom mittelmeer zur nordsee verlagert sorgt morgen im westen deutschlands für viele wolken .', '05May_2010_Wednesday_tagesschau-3348'}","(234, 234)","[153, 54]",22.242705636577995,17.647058823529417,10.235625888296033,0.0,0.0,0.0,0.0,0.0,24.514563106768108,13.132607302942217,75.96573233604431,68.10921430587769,0.49467921257019043,0.34916532039642334
im norden bleibt es morgen erst noch trocken sonst fällt verbreitet teilweise ergiebiger regen .,"{'im norden bleibt es morgen noch meist trocken sonst fällt zeitweise regen .', '05May_2010_Wednesday_tagesschau-3352'}","(235, 235)","[242, 60]",72.54956239049889,17.182231969774303,60.23772031770743,0.0,48.364860780708746,0.0,37.32083238656446,0.0,77.78176597268627,20.075963103619753,92.60585308074951,65.14047384262085,0.7666462659835815,0.19390781223773956
in teilen bayerns und sachsens gibt es neben schauern und gewittern auch wolkenlücken .,"{'05May_2010_Wednesday_tagesschau-3353', 'in bayern und sachsen gibt es neben einzelnen schauern und gewittern auch klaren himmel .'}","(236, 236)","[103, 421]",66.66666666666669,10.000000000000002,48.795003647426675,0.0,38.01685654384933,0.0,26.01278440403793,0.0,68.80209184501629,10.468478889472152,88.63887786865234,71.07799053192139,0.569736659526825,0.22307901084423065
am tag vor allem im norden regen .,"{'05May_2010_Wednesday_tagesschau-3359', 'in der nordhälfte regnet es hier und da .'}","(237, 237)","[193, 96]",11.111111111111109,14.814814814814817,0.0,0.0,0.0,0.0,0.0,0.0,11.684125705016255,11.99762619096015,72.00162410736084,68.47760677337646,0.575465977191925,0.24554647505283356
am wochenende wird es dann etwas wärmer das ganze bei wechselhaftem wetter mit schauern gewittern und gelegentlichem sonnenschein .,"{'im laufe des tages wird es immer wärmer dabei unbeständiger es gibt gewitter aber auch immer wieder sonnenschein .', '05May_2010_Wednesday_tagesschau-3360'}","(238, 238)","[156, 181]",26.31578947368421,7.142857142857142,17.099639201419233,0.0,0.0,0.0,0.0,0.0,26.31578947363421,7.975813417725853,77.76849269866943,66.34559631347656,0.34927132725715637,0.3067116141319275
morgen breiten sich diese regenwolken dann weiter über die mitte richtung westen aber vor allen dingen auch nach baden württemberg und bayern aus .,"{'18May_2010_Tuesday_heute-3366', 'auch morgen breiten sich die regenwolken noch weiter richtung westen aus vor allem in rheinland pfalz und baden württemberg .'}","(239, 239)","[505, 169]",61.40480648084862,5.882352941176471,32.53306122528053,0.0,16.885197826140725,0.0,0.0,0.0,49.19354838706671,6.55795817079941,83.63470435142517,68.78425478935242,0.6853364706039429,0.3557831048965454
und nun die wettervorhersage für morgen samstag den zweiten april .,"{'01April_2011_Friday_tagesschau-3374', 'und nun die wettervorhersage für morgen samstag den zweiten april .'}","(240, 240)","[328, 253]",100.00000000000004,13.333333333333334,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,14.46208112868145,100.0,70.46570777893066,0.9482386708259583,0.2072935402393341
nordöstlich der elbe halten sich heute nacht noch viele wolken die anfangs auch noch ein paar tropfen bringen .,"{'im emsland und nordosten halten sich heute nacht noch viele wolken die etwas schnee oder schneeregen bringen .', '01April_2011_Friday_tagesschau-3377'}","(241, 241)","[295, 574]",52.55330382815363,8.333333333333332,48.3678529013428,0.0,43.618675261624546,0.0,40.22000980758568,0.0,53.97525805684634,9.319169483275434,82.4043869972229,68.59641075134277,0.5328550338745117,0.36589741706848145
am montag überall wechselhaft und deutlich kühler .,"{'01April_2011_Friday_tagesschau-3387', 'am montag überall wechselhaft und deutlich kühler .'}","(242, 242)","[198, 344]",100.00000000000004,16.666666666666668,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,18.315018314949917,100.0,67.93808937072754,0.9653706550598145,0.2239096462726593
aber ab dienstag wird es langsam wieder freundlicher und wärmer .,"{'ab dienstag wird es nach auflösung von zum teil zähen nebelfeldern langsam wieder freundlicher und wärmer .', '01April_2011_Friday_tagesschau-3388'}","(243, 243)","[116, 49]",58.82352941176469,6.666666666666667,54.23261445466402,0.0,48.99973050296443,0.0,42.818185319516076,0.0,65.66303651498578,7.23104056430755,87.078195810318,62.36369609832764,0.5523410439491272,0.1949472874403
das hoch über den azoren weitet sich bis nach süddeutschland aus .,"{'17September_2010_Friday_tagesschau-3412', 'das hoch das sich vom atlantik bis nach süddeutschland erstreckt sorgt dafür dass sehr warme luft zu uns strömt .'}","(244, 244)","[450, 347]",34.99999999999999,5.104731378176962,23.508117299081356,0.0,14.534086179549238,0.0,0.0,0.0,39.1447368420384,6.98445595855229,78.3262550830841,63.11575174331665,0.5508856773376465,0.10878723114728928
es sorgt morgen dort für ruhiges freundliches wetter .,"{'liebe zuschauer guten abend .', '17September_2010_Friday_tagesschau-3413'}","(245, 245)","[191, 13]",8.98657928234443,5.770331081275291,0.0,0.0,0.0,0.0,0.0,0.0,12.412177985952118,6.9467477427572115,64.9007260799408,59.138667583465576,0.1568397879600525,0.09554806351661682
am samstag überall mehr wolken als sonne in der südosthälfte zum teil kräftiger regen richtung nordwesten nur einzelne schauer .,"{'am samstag gibt es mehr wolken als sonne in der südosthälfte gebietsweise regen richtung westen einzelne schauer .', '23September_2010_Thursday_tagesschau-3448'}","(246, 246)","[245, 594]",69.59861353000653,2.7067056647322536,60.52689036939955,0.0,49.72304117286192,0.0,41.38535737986232,0.0,73.27935222668192,7.142857142867092,85.72865128517151,63.68716359138489,0.60836261510849,0.055698975920677185
der wind weht mäßig bis frisch mit starken bis stürmischen böen im bergland teilweise schwere sturmböen im südosten mitunter nur schwacher wind .,"{'der wind bläst mäßig bis frisch mit starken bis stürmischen böen auf den bergen teilweise schwere sturmböen im süden und osten weht er schwach bis mäßig .', '01December_2011_Thursday_tagesschau-3473'}","(247, 247)","[279, 156]",59.25925925925925,14.285714285714283,50.07117441325405,0.0,43.129574938821904,0.0,37.63278728427449,0.0,59.246467817833235,15.65471288456177,87.94311881065369,72.02295660972595,0.6026684045791626,0.35067278146743774
am montag regnet es vor allem im norden und osten weiter und besonders im osten wird es windig etwas sonne am ehesten im süden .,"{'am montag verbreitet regen im norden und osten dazu zeitweise stürmische böen an der ostsee dazu weht der wind mäßig bis frisch aus süd bis südwest .', '25September_2010_Saturday_tagesschau-3489'}","(248, 248)","[443, 448]",25.925925925925927,9.090909090909093,19.971489650509266,0.0,14.72211826178999,0.0,10.738037495669008,0.0,26.843774781862013,9.09090909085909,75.1035988330841,66.56734943389893,0.40640372037887573,0.1455719769001007
und nun die wettervorhersage für morgen samstag den zwölften dezember .,"{'11December_2009_Friday_tagesschau-3504', 'und nun die wettervorhersage für morgen samstag den zwölften dezember .'}","(249, 249)","[114, 22]",100.00000000000004,20.072303569462136,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,21.502399409374178,100.0,66.01461172103882,0.9539278745651245,0.18136659264564514
teilweise kräftiger regen zieht heute nacht über uns ostwärts .,"{'11November_2010_Thursday_tagesschau-3564', 'die teilweise kräftigen regenfälle breiten sich heute nacht von westen aus .'}","(250, 250)","[146, 287]",33.333333333333336,6.6907733706844725,17.40776559556979,4.172430267608656,0.0,0.0,0.0,0.0,35.77712609964235,16.145271485087527,79.55290079116821,62.81499266624451,0.6259324550628662,0.2573208212852478
dahinter lockert es im norden und der mitte teilweise auf an der nordsee vereinzelt kurze gewitter .,"{'im norden lockert es später wieder auf an der nordsee sind einzelne gewitter möglich .', '11November_2010_Thursday_tagesschau-3565'}","(251, 251)","[510, 333]",58.344887936196514,15.022514983593707,42.70408529483113,0.0,29.065191367626504,0.0,20.571127493069756,0.0,49.61389961386312,14.586546844610087,80.34058213233948,65.93431234359741,0.4979684352874756,0.18779027462005615
der wind lebt bereits in der nacht auf im norden sturmböen sonst einzelne stürmische böen auf den bergen können orkanböen auftreten .,"{'28January_2013_Monday_tagesschau-3624', 'der wind weht heute nacht schwach bis mäßig im norden teilweise frisch mit starken bis stürmischen böen auf den bergen orkanartige böen .'}","(252, 252)","[478, 480]",43.478260869565226,10.000000000000002,31.434730673096574,0.0,21.11268150170346,0.0,14.72821272412462,0.0,44.4006136313286,11.094564407972461,78.21558713912964,67.75580644607544,0.4361172914505005,0.10865649580955505
ein tief über der ostsee bringt dem norden deutschlands noch schnee .,"{'02December_2010_Thursday_tagesschau-3631', 'an der ostsee macht sich ein tief über der ostsee mit schnee und regen bemerkbar .'}","(253, 253)","[140, 116]",43.74999999999999,16.601831205132044,34.15650255319867,0.0,29.24017738212866,0.0,24.903286388467727,0.0,48.07692307685468,17.325923504372444,80.86533546447754,65.42446613311768,0.28280675411224365,0.17196115851402283
am wochenende scheint meist die sonne und es wird noch wärmer .,"{'22April_2010_Thursday_tagesschau-3736', 'am wochenende scheint meist die sonne und es wird deutlich wärmer .'}","(254, 254)","[639, 583]",91.66666666666667,8.067401742967988,86.60254037844388,0.0,80.67143230122723,0.0,76.91605673134588,0.0,91.66666666661666,10.155316606925242,97.8983998298645,67.56488084793091,0.8403679728507996,0.11733351647853851
die gibt es auch am montag bei insgesamt wieder mehr wolken aber es bleibt weiterhin warm und auch noch längere zeit freundlich .,"{'auch am montag noch einzelne schauer und gewitter sonst wird es wolkiger aber es bleibt auf jeden fall warm .', '22April_2010_Thursday_tagesschau-3738'}","(255, 255)","[563, 81]",47.3389387033782,2.9057540658350525,29.288043954557544,0.0,20.168085997671678,0.0,0.0,0.0,36.85228343329684,9.240607513998086,78.23628187179565,65.5331552028656,0.4216659665107727,0.21553842723369598
dazu weht nur ein leichter südwind .,"{'dazu weht ein schwacher bis mäßiger südwestwind .', '05May_2011_Thursday_heute-3747'}","(256, 256)","[332, 277]",49.99999999999999,10.380107463819925,26.726124191242434,5.4208343276100495,0.0,0.0,0.0,0.0,52.86549707596199,12.743472855375895,85.5319082736969,63.545405864715576,0.7731837630271912,0.12123125791549683
und nun die wettervorhersage für morgen freitag den zwanzigsten november .,"{'19November_2009_Thursday_tagesschau-3781', 'und nun die wettervorhersage für morgen freitag den zwanzigsten november .'}","(257, 257)","[481, 128]",100.00000000000004,15.334073577155388,100.00000000000004,0.0,100.00000000000004,0.0,100.00000000000004,0.0,99.99999999994999,15.94904458594573,100.0,71.10574245452881,0.9637573957443237,0.33546873927116394
dort im süden weht der wind meist nur schwach richtung norden mäßiger zeitweise auch frischer wind an den küsten starke bis stürmische böen .,"{'19September_2010_Sunday_tagesschau-3802', 'im süden weht der wind nur schwach im norden mäßig bis frisch an den küsten stark mit stürmischen böen .'}","(258, 258)","[143, 459]",57.31115271545876,13.178865850631604,44.448623552186525,0.0,33.00261915292878,0.0,24.257265980446544,0.0,58.1378299119934,11.770451770453395,87.42597699165344,71.11485600471497,0.6842573285102844,0.3319210410118103
