text_ids,video_ids,same_indices,random_indices,same_scores_i2t,different_scores_i2t
"I do n’t have a man, do n’t talk nonsense.",S007120_P0000_T00,"(1124, 1124)","[1064, 952]",68.74109268188477,44.97645664215088
"You like to eat oil, why don't you eat fat?",S007121_P0000_T00,"(1125, 1125)","[770, 47]",70.01573467254639,56.789310455322266
"You like to eat oil, why don't you eat fat?",S007121_P0007_T00,"(1126, 1126)","[311, 38]",70.01573467254639,29.800922393798828
You should seek medical treatment in time when you have a cold.,S007123_P0000_T00,"(1127, 1127)","[36, 39]",59.09677314758301,41.002346992492676
"With the development of China's economy, wages have increased.",S007126_P0000_T00,"(1128, 1128)","[864, 337]",80.22911930084229,42.53359031677246
"With the development of China's economy, wages have increased.",S007126_P0003_T00,"(1129, 1129)","[123, 359]",80.22911930084229,46.6935453414917
His knee operation was very successful.,S007133_P0003_T00,"(1130, 1130)","[1131, 409]",65.26115989685059,50.88507318496704
His knee operation was very successful.,S007133_P0007_T00,"(1131, 1131)","[636, 699]",65.26115989685059,46.313146114349365
Advertising companies can give full play to their technology in painting and art decoration.,S007137_P0003_T00,"(1132, 1132)","[827, 917]",73.74634742736816,29.54721164703369
Determine the surface of the machine by MRI.,S007140_P0000_T00,"(1133, 1133)","[138, 404]",63.634286880493164,38.2400541305542
Determine the surface of the machine by MRI.,S007140_P0003_T00,"(1134, 1134)","[1154, 673]",63.634286880493164,27.47604274749756
There are many people who do not have hospital insurance without hospital insurance.,S007148_P0000_T00,"(1135, 1135)","[372, 615]",63.43239974975586,33.0770788192749
People across the country deeply mourned the families of the victims in the accident.,S007154_P0003_T00,"(1136, 1136)","[189, 619]",58.72910118103027,39.75672435760498
People across the country deeply mourned the families of the victims in the accident.,S007154_P0007_T00,"(1137, 1137)","[968, 889]",58.72910118103027,38.85550880432129
Some students are obsessed with the Internet. Always find excuses to deceive parents' money to surf the Internet cafe.,S007160_P0003_T00,"(1138, 1138)","[43, 839]",64.87339401245117,24.393316984176636
Teachers have made rich experience in teaching work for many years.,S007161_P0000_T00,"(1139, 1139)","[1049, 195]",84.65486812591553,30.26630687713623
The courier actively works today.,S007167_P0007_T00,"(1140, 1140)","[1172, 345]",80.77889823913574,49.91293811798096
"Your daughter's room is beautiful, all pink.",S007175_P0003_T00,"(1141, 1141)","[756, 647]",82.64947509765625,41.38353729248047
"Your daughter's room is beautiful, all pink.",S007175_P0007_T00,"(1142, 1142)","[310, 209]",82.64947509765625,44.601080894470215
Increasing fare is a way to limit customer traffic.,S007192_P0007_T00,"(1143, 1143)","[354, 982]",62.69400501251221,40.4883131980896
"It's dark, I'm scared.",S007211_P0000_T00,"(1144, 1144)","[599, 473]",80.29692459106445,48.4104437828064
"It's dark, I'm scared.",S007211_P0007_T00,"(1145, 1145)","[100, 318]",80.29692459106445,37.791218757629395
It is not a long time that can not be banned.,S007218_P0007_T00,"(1146, 1146)","[151, 128]",63.485084533691406,41.72691297531128
"Art is innovation. If it is just imitation, what else does art have?",S007229_P0003_T00,"(1147, 1147)","[235, 96]",74.97473335266113,26.38447070121765
"Art is innovation. If it is just imitation, what else does art have?",S007229_P0007_T00,"(1148, 1148)","[53, 522]",74.97473335266113,54.11951303482056
"There is no salary in the place where I internship, only bus subsidies.",S007256_P0003_T00,"(1149, 1149)","[714, 85]",65.16559028625488,24.887590646743774
The eight treasure porridge has expired.,S007259_P0000_T00,"(1150, 1150)","[140, 261]",79.74173164367676,40.44254779815674
"The more we reach the final stage, the more we can't relax.",S007278_P0000_T00,"(1151, 1151)","[806, 518]",64.8860445022583,29.355154514312744
"The more we reach the final stage, the more we can't relax.",S007278_P0007_T00,"(1152, 1152)","[704, 573]",64.8860445022583,48.68220901489258
"The leader was late for thirty minutes, and the meeting began.",S007293_P0000_T00,"(1153, 1153)","[1006, 993]",78.65560531616211,31.699617385864258
"The leader was late for thirty minutes, and the meeting began.",S007293_P0003_T00,"(1154, 1154)","[79, 992]",78.65560531616211,38.689537048339844
I will introduce these colleagues separately.,S007300_P0000_T00,"(1155, 1155)","[48, 510]",75.45087242126465,47.56332492828369
I will introduce these colleagues separately.,S007300_P0003_T00,"(1156, 1156)","[301, 294]",75.45087242126465,46.316914558410645
Twenty thousand.,S007307_P0003_T00,"(1157, 1157)","[752, 475]",56.559438705444336,32.29238796234131
Some people use dead cows instead of live cows.,S007321_P0007_T00,"(1158, 1158)","[225, 990]",66.20263671875,29.08894681930542
"Due to serious traffic jams, Dad had to divert.",S007325_P0000_T00,"(1159, 1159)","[549, 1055]",67.57553195953369,50.282225608825684
"Due to serious traffic jams, Dad had to divert.",S007325_P0003_T00,"(1160, 1160)","[239, 700]",67.57553195953369,35.32135581970215
This stone is formed naturally.,S007336_P0000_T00,"(1161, 1161)","[460, 614]",46.78401470184326,28.971227169036865
My boyfriend bought a large doll for me as a birthday gift.,S007337_P0003_T00,"(1162, 1162)","[184, 654]",69.25995635986328,47.723291873931885
My boyfriend bought a large doll for me as a birthday gift.,S007337_P0007_T00,"(1163, 1163)","[1059, 581]",69.25995635986328,33.91089630126953
I have some colleagues who like to touch fish in muddy water at work.,S007350_P0000_T00,"(1164, 1164)","[169, 180]",57.81650352478027,44.224416732788086
"Life is too short, it is not interesting to use it all to remembers.",S007361_P0003_T00,"(1165, 1165)","[535, 680]",59.68060493469238,38.62213897705078
This video took your cheating behavior.,S007362_P0000_T00,"(1166, 1166)","[320, 182]",85.49309158325195,39.913597106933594
"This money is reserved, and we will refund you after the rent.",S007372_P0000_T00,"(1167, 1167)","[440, 72]",69.66976547241211,51.73404121398926
"This money is reserved, and we will refund you after the rent.",S007372_P0007_T00,"(1168, 1168)","[769, 1132]",69.66976547241211,30.532240867614746
The key was broken and could not be taken out.,S007384_P0003_T00,"(1169, 1169)","[376, 857]",56.90011405944824,35.834471702575684
Workers carefully care for flowers and trees.,S007387_P0000_T00,"(1170, 1170)","[887, 793]",66.79872512817383,36.42242908477783
Shanghai's most international building logo is a beautiful old house.,S007390_P0003_T00,"(1171, 1171)","[659, 563]",63.31010055541992,38.87392044067383
Kitten sleeps.,S007396_P0000_T00,"(1172, 1172)","[1043, 529]",77.58858489990234,36.56571006774902
Kitten sleeps.,S007396_P0003_T00,"(1173, 1173)","[630, 432]",77.58858489990234,46.5980658531189
The chef found that there was a mouse in the place where dinner.,S007397_P0000_T00,"(1174, 1174)","[909, 342]",67.78073692321777,38.165926933288574
The chef found that there was a mouse in the place where dinner.,S007397_P0007_T00,"(1175, 1175)","[331, 217]",67.78073692321777,37.88102722167969
